Data,Tempo,Polveri Grosse,Polveri Fine
2021-05-07 22:12:54.091,0 days 22:12:54,0,35
2021-05-07 22:14:01.017,0 days 22:14:01,0,0
2021-05-07 22:15:07.015,0 days 22:15:07,0,0
2021-05-07 22:16:13.024,0 days 22:16:13,0,0
2021-05-07 22:17:19.003,0 days 22:17:19,0,35
2021-05-07 22:18:24.082,0 days 22:18:24,0,0
2021-05-07 22:19:30.053,0 days 22:19:30,0,35
2021-05-07 22:20:36.085,0 days 22:20:36,0,0
2021-05-07 22:21:42.057,0 days 22:21:42,0,0
2021-05-07 22:22:48.019,0 days 22:22:48,0,0
2021-05-07 22:23:54.052,0 days 22:23:54,0,0
2021-05-07 22:25:00.005,0 days 22:25:00,0,35
2021-05-07 22:26:06.066,0 days 22:26:06,0,0
2021-05-07 22:27:13.000,0 days 22:27:13,0,0
2021-05-07 22:28:18.045,0 days 22:28:18,0,0
2021-05-07 22:29:24.032,0 days 22:29:24,0,0
2021-05-07 22:30:29.089,0 days 22:30:29,0,0
2021-05-07 22:31:36.033,0 days 22:31:36,0,0
2021-05-07 22:32:42.000,0 days 22:32:42,0,0
2021-05-07 22:33:48.026,0 days 22:33:48,0,0
2021-05-07 22:34:54.000,0 days 22:34:54,0,0
2021-05-07 22:35:59.062,0 days 22:35:59,0,0
2021-05-07 22:37:06.021,0 days 22:37:06,0,0
2021-05-07 22:38:12.040,0 days 22:38:12,0,0
2021-05-07 22:39:18.009,0 days 22:39:18,0,0
2021-05-07 22:40:23.054,0 days 22:40:23,35,35
2021-05-07 22:41:29.037,0 days 22:41:29,0,0
2021-05-07 22:42:35.049,0 days 22:42:35,0,0
2021-05-07 22:43:41.081,0 days 22:43:41,0,0
2021-05-07 22:44:47.090,0 days 22:44:47,0,0
2021-05-07 22:45:53.034,0 days 22:45:53,35,35
2021-05-07 22:46:59.017,0 days 22:46:59,0,0
2021-05-07 22:48:05.059,0 days 22:48:05,0,35
2021-05-07 22:49:11.087,0 days 22:49:11,0,0
2021-05-07 22:50:17.042,0 days 22:50:17,0,0
2021-05-07 22:51:23.026,0 days 22:51:23,0,0
2021-05-07 22:52:29.040,0 days 22:52:29,0,0
2021-05-07 22:53:35.051,0 days 22:53:35,0,0
2021-05-07 22:54:41.022,0 days 22:54:41,0,0
2021-05-07 22:55:47.035,0 days 22:55:47,0,0
2021-05-07 22:56:52.095,0 days 22:56:52,0,0
2021-05-07 22:57:59.010,0 days 22:57:59,0,0
2021-05-07 22:59:04.094,0 days 22:59:04,0,35
2021-05-07 23:00:11.099,0 days 23:00:11,0,0
2021-05-07 23:01:16.092,0 days 23:01:16,0,0
2021-05-07 23:02:23.003,0 days 23:02:23,0,0
2021-05-07 23:03:28.079,0 days 23:03:28,0,0
2021-05-07 23:04:34.085,0 days 23:04:34,0,0
2021-05-07 23:05:40.058,0 days 23:05:40,0,0
2021-05-07 23:06:46.092,0 days 23:06:46,0,0
2021-05-07 23:07:52.079,0 days 23:07:52,0,0
2021-05-07 23:08:58.033,0 days 23:08:58,0,0
2021-05-07 23:10:04.061,0 days 23:10:04,0,0
2021-05-07 23:11:11.003,0 days 23:11:11,0,0
2021-05-07 23:12:16.063,0 days 23:12:16,0,0
2021-05-07 23:13:22.054,0 days 23:13:22,0,0
2021-05-07 23:14:28.007,0 days 23:14:28,0,0
2021-05-07 23:15:34.029,0 days 23:15:34,0,0
2021-05-07 23:16:40.039,0 days 23:16:40,0,0
2021-05-07 23:17:46.015,0 days 23:17:46,0,0
2021-05-07 23:18:52.037,0 days 23:18:52,0,0
2021-05-07 23:19:57.074,0 days 23:19:57,0,0
2021-05-07 23:21:04.018,0 days 23:21:04,0,0
2021-05-07 23:22:10.060,0 days 23:22:10,0,0
2021-05-07 23:23:16.012,0 days 23:23:16,0,0
2021-05-07 23:24:21.066,0 days 23:24:21,0,0
2021-05-07 23:25:27.089,0 days 23:25:27,0,0
2021-05-07 23:26:34.001,0 days 23:26:34,0,0
2021-05-07 23:27:39.046,0 days 23:27:39,0,0
2021-05-07 23:28:45.058,0 days 23:28:45,0,0
2021-05-07 23:29:51.094,0 days 23:29:51,0,0
2021-05-07 23:30:57.056,0 days 23:30:57,0,0
2021-05-07 23:32:03.045,0 days 23:32:03,0,35
2021-05-07 23:33:10.022,0 days 23:33:10,0,0
2021-05-07 23:34:15.070,0 days 23:34:15,0,0
2021-05-07 23:35:21.042,0 days 23:35:21,0,0
2021-05-07 23:36:27.051,0 days 23:36:27,0,0
2021-05-07 23:37:33.003,0 days 23:37:33,0,35
2021-05-07 23:38:39.039,0 days 23:38:39,0,0
2021-05-07 23:39:45.045,0 days 23:39:45,0,0
2021-05-07 23:40:50.095,0 days 23:40:50,0,0
2021-05-07 23:41:57.008,0 days 23:41:57,0,0
2021-05-07 23:43:02.085,0 days 23:43:02,0,0
2021-05-07 23:44:09.061,0 days 23:44:09,0,0
2021-05-07 23:45:15.022,0 days 23:45:15,0,0
2021-05-07 23:46:20.068,0 days 23:46:20,0,0
2021-05-07 23:47:26.099,0 days 23:47:26,0,0
2021-05-07 23:48:33.020,0 days 23:48:33,0,0
2021-05-07 23:49:38.065,0 days 23:49:38,0,35
2021-05-07 23:50:44.083,0 days 23:50:44,0,0
2021-05-07 23:51:50.048,0 days 23:51:50,0,0
2021-05-07 23:52:56.067,0 days 23:52:56,0,0
2021-05-07 23:54:02.097,0 days 23:54:02,0,35
2021-05-07 23:55:08.098,0 days 23:55:08,0,0
2021-05-07 23:56:14.045,0 days 23:56:14,0,0
2021-05-07 23:57:20.086,0 days 23:57:20,0,0
2021-05-07 23:58:26.022,0 days 23:58:26,0,0
2021-05-07 23:59:32.055,0 days 23:59:32,0,0
2021-05-08 00:00:38.000,0 days 00:00:38,0,0
2021-05-08 00:01:44.038,0 days 00:01:44,0,0
2021-05-08 00:02:50.064,0 days 00:02:50,0,0
2021-05-08 00:03:56.007,0 days 00:03:56,0,0
2021-05-08 00:05:01.089,0 days 00:05:01,0,0
2021-05-08 00:06:08.083,0 days 00:06:08,0,0
2021-05-08 00:07:14.027,0 days 00:07:14,0,0
2021-05-08 00:08:19.079,0 days 00:08:19,0,0
2021-05-08 00:09:26.026,0 days 00:09:26,0,0
2021-05-08 00:10:31.067,0 days 00:10:31,0,0
2021-05-08 00:11:38.000,0 days 00:11:38,0,0
2021-05-08 00:12:43.070,0 days 00:12:43,0,0
2021-05-08 00:13:50.010,0 days 00:13:50,0,0
2021-05-08 00:14:55.055,0 days 00:14:55,0,0
2021-05-08 00:16:01.081,0 days 00:16:01,0,0
2021-05-08 00:17:08.072,0 days 00:17:08,0,0
2021-05-08 00:18:13.061,0 days 00:18:13,0,0
2021-05-08 00:19:19.092,0 days 00:19:19,0,0
2021-05-08 00:20:25.039,0 days 00:20:25,0,0
2021-05-08 00:21:31.058,0 days 00:21:31,0,0
2021-05-08 00:22:37.019,0 days 00:22:37,0,35
2021-05-08 00:23:43.035,0 days 00:23:43,0,0
2021-05-08 00:24:49.063,0 days 00:24:49,0,0
2021-05-08 00:25:55.001,0 days 00:25:55,0,0
2021-05-08 00:27:01.040,0 days 00:27:01,0,0
2021-05-08 00:28:07.089,0 days 00:28:07,0,0
2021-05-08 00:29:13.024,0 days 00:29:13,0,0
2021-05-08 00:30:18.077,0 days 00:30:18,0,0
2021-05-08 00:31:25.001,0 days 00:31:25,0,35
2021-05-08 00:32:31.013,0 days 00:32:31,0,0
2021-05-08 00:33:36.071,0 days 00:33:36,0,0
2021-05-08 00:34:42.088,0 days 00:34:42,0,0
2021-05-08 00:35:49.014,0 days 00:35:49,0,0
2021-05-08 00:36:54.062,0 days 00:36:54,0,0
2021-05-08 00:38:00.058,0 days 00:38:00,0,0
2021-05-08 00:39:07.016,0 days 00:39:07,0,0
2021-05-08 00:40:12.058,0 days 00:40:12,0,0
2021-05-08 00:41:18.098,0 days 00:41:18,0,0
2021-05-08 00:42:24.032,0 days 00:42:24,0,0
2021-05-08 00:43:30.088,0 days 00:43:30,0,0
2021-05-08 00:44:36.028,0 days 00:44:36,0,0
2021-05-08 00:45:42.059,0 days 00:45:42,0,0
2021-05-08 00:46:48.018,0 days 00:46:48,0,0
2021-05-08 00:47:54.052,0 days 00:47:54,0,0
2021-05-08 00:49:00.018,0 days 00:49:00,0,0
2021-05-08 00:50:07.029,0 days 00:50:07,0,0
2021-05-08 00:51:12.019,0 days 00:51:12,0,0
2021-05-08 00:52:18.050,0 days 00:52:18,0,0
2021-05-08 00:53:24.005,0 days 00:53:24,0,0
2021-05-08 00:54:30.014,0 days 00:54:30,0,0
2021-05-08 00:55:35.077,0 days 00:55:35,0,35
2021-05-08 00:56:41.099,0 days 00:56:41,0,0
2021-05-08 00:57:48.027,0 days 00:57:48,0,0
2021-05-08 00:58:54.004,0 days 00:58:54,0,0
2021-05-08 00:59:59.069,0 days 00:59:59,0,0
2021-05-08 01:01:06.067,0 days 01:01:06,0,35
2021-05-08 01:02:12.008,0 days 01:02:12,0,0
2021-05-08 01:03:17.082,0 days 01:03:17,0,0
2021-05-08 01:04:23.041,0 days 01:04:23,0,0
2021-05-08 01:05:29.075,0 days 01:05:29,0,0
2021-05-08 01:06:35.086,0 days 01:06:35,0,0
2021-05-08 01:07:41.033,0 days 01:07:41,0,0
2021-05-08 01:08:47.070,0 days 01:08:47,0,0
2021-05-08 01:09:53.020,0 days 01:09:53,0,0
2021-05-08 01:10:59.074,0 days 01:10:59,0,0
2021-05-08 01:12:06.000,0 days 01:12:06,0,0
2021-05-08 01:13:11.023,0 days 01:13:11,0,0
2021-05-08 01:14:17.058,0 days 01:14:17,0,0
2021-05-08 01:15:23.018,0 days 01:15:23,0,0
2021-05-08 01:16:29.030,0 days 01:16:29,0,0
2021-05-08 01:17:34.076,0 days 01:17:34,0,0
2021-05-08 01:18:40.094,0 days 01:18:40,0,0
2021-05-08 01:19:47.014,0 days 01:19:47,0,0
2021-05-08 01:20:52.072,0 days 01:20:52,0,0
2021-05-08 01:21:59.007,0 days 01:21:59,0,0
2021-05-08 01:23:05.040,0 days 01:23:05,0,0
2021-05-08 01:24:10.076,0 days 01:24:10,0,0
2021-05-08 01:25:16.068,0 days 01:25:16,0,0
2021-05-08 01:26:22.071,0 days 01:26:22,0,0
2021-05-08 01:27:28.082,0 days 01:27:28,0,0
2021-05-08 01:28:34.091,0 days 01:28:34,0,0
2021-05-08 01:29:40.048,0 days 01:29:40,0,0
2021-05-08 01:30:46.071,0 days 01:30:46,0,0
2021-05-08 01:31:52.083,0 days 01:31:52,0,0
2021-05-08 01:32:58.056,0 days 01:32:58,0,35
2021-05-08 01:34:05.023,0 days 01:34:05,0,35
2021-05-08 01:35:10.018,0 days 01:35:10,0,35
2021-05-08 01:36:16.045,0 days 01:36:16,0,0
2021-05-08 01:37:21.095,0 days 01:37:21,0,0
2021-05-08 01:38:28.011,0 days 01:38:28,0,0
2021-05-08 01:39:34.035,0 days 01:39:34,0,0
2021-05-08 01:40:40.043,0 days 01:40:40,0,0
2021-05-08 01:41:45.095,0 days 01:41:45,0,0
2021-05-08 01:42:52.014,0 days 01:42:52,0,0
2021-05-08 01:43:57.076,0 days 01:43:57,0,0
2021-05-08 01:45:04.023,0 days 01:45:04,0,0
2021-05-08 01:46:09.079,0 days 01:46:09,0,0
2021-05-08 01:47:15.057,0 days 01:47:15,0,0
2021-05-08 01:48:21.081,0 days 01:48:21,0,0
2021-05-08 01:49:28.014,0 days 01:49:28,0,0
2021-05-08 01:50:33.063,0 days 01:50:33,0,0
2021-05-08 01:51:39.038,0 days 01:51:39,0,0
2021-05-08 01:52:45.063,0 days 01:52:45,0,0
2021-05-08 01:53:51.080,0 days 01:53:51,0,0
2021-05-08 01:54:58.037,0 days 01:54:58,0,0
2021-05-08 01:56:03.018,0 days 01:56:03,0,0
2021-05-08 01:57:09.054,0 days 01:57:09,0,0
2021-05-08 01:58:15.013,0 days 01:58:15,0,0
2021-05-08 01:59:21.054,0 days 01:59:21,0,0
2021-05-08 02:00:27.008,0 days 02:00:27,0,0
2021-05-08 02:01:33.041,0 days 02:01:33,0,0
2021-05-08 02:02:38.089,0 days 02:02:38,0,0
2021-05-08 02:03:45.020,0 days 02:03:45,0,0
2021-05-08 02:04:51.041,0 days 02:04:51,0,0
2021-05-08 02:05:57.080,0 days 02:05:57,0,0
2021-05-08 02:07:03.032,0 days 02:07:03,0,0
2021-05-08 02:08:08.092,0 days 02:08:08,0,35
2021-05-08 02:09:15.023,0 days 02:09:15,0,0
2021-05-08 02:10:20.080,0 days 02:10:20,0,0
2021-05-08 02:11:27.012,0 days 02:11:27,0,0
2021-05-08 02:12:32.081,0 days 02:12:32,0,0
2021-05-08 02:13:38.071,0 days 02:13:38,0,0
2021-05-08 02:14:45.005,0 days 02:14:45,0,0
2021-05-08 02:15:50.083,0 days 02:15:50,0,0
2021-05-08 02:16:57.034,0 days 02:16:57,0,35
2021-05-08 02:18:02.091,0 days 02:18:02,0,35
2021-05-08 02:19:08.059,0 days 02:19:08,0,0
2021-05-08 02:20:14.039,0 days 02:20:14,0,0
2021-05-08 02:21:20.060,0 days 02:21:20,0,0
2021-05-08 02:22:26.009,0 days 02:22:26,0,0
2021-05-08 02:23:32.043,0 days 02:23:32,0,0
2021-05-08 02:24:38.065,0 days 02:24:38,0,0
2021-05-08 02:25:44.026,0 days 02:25:44,0,0
2021-05-08 02:26:50.057,0 days 02:26:50,0,0
2021-05-08 02:27:57.014,0 days 02:27:57,0,0
2021-05-08 02:29:02.000,0 days 02:29:02,0,0
2021-05-08 02:30:08.030,0 days 02:30:08,0,0
2021-05-08 02:31:14.005,0 days 02:31:14,0,0
2021-05-08 02:32:20.019,0 days 02:32:20,0,0
2021-05-08 02:33:25.078,0 days 02:33:25,0,0
2021-05-08 02:34:31.094,0 days 02:34:31,0,35
2021-05-08 02:35:37.049,0 days 02:35:37,0,0
2021-05-08 02:36:43.082,0 days 02:36:43,0,0
2021-05-08 02:37:49.094,0 days 02:37:49,0,0
2021-05-08 02:38:56.060,0 days 02:38:56,0,0
2021-05-08 02:40:01.033,0 days 02:40:01,0,0
2021-05-08 02:41:07.070,0 days 02:41:07,0,0
2021-05-08 02:42:13.021,0 days 02:42:13,0,0
2021-05-08 02:43:19.049,0 days 02:43:19,0,0
2021-05-08 02:44:25.069,0 days 02:44:25,0,0
2021-05-08 02:45:31.026,0 days 02:45:31,0,0
2021-05-08 02:46:37.047,0 days 02:46:37,0,0
2021-05-08 02:47:43.003,0 days 02:47:43,0,0
2021-05-08 02:48:49.045,0 days 02:48:49,0,0
2021-05-08 02:49:55.075,0 days 02:49:55,0,0
2021-05-08 02:51:01.040,0 days 02:51:01,0,0
2021-05-08 02:52:07.005,0 days 02:52:07,0,0
2021-05-08 02:53:12.077,0 days 02:53:12,0,0
2021-05-08 02:54:18.092,0 days 02:54:18,0,0
2021-05-08 02:55:25.021,0 days 02:55:25,0,35
2021-05-08 02:56:30.076,0 days 02:56:30,0,0
2021-05-08 02:57:37.004,0 days 02:57:37,0,0
2021-05-08 02:58:42.062,0 days 02:58:42,0,0
2021-05-08 02:59:48.085,0 days 02:59:48,0,0
2021-05-08 03:00:55.040,0 days 03:00:55,0,0
2021-05-08 03:02:00.082,0 days 03:02:00,0,0
2021-05-08 03:03:06.052,0 days 03:03:06,0,0
2021-05-08 03:04:12.076,0 days 03:04:12,0,0
2021-05-08 03:05:18.044,0 days 03:05:18,0,0
2021-05-08 03:06:24.062,0 days 03:06:24,0,0
2021-05-08 03:07:30.022,0 days 03:07:30,0,0
2021-05-08 03:08:36.031,0 days 03:08:36,0,0
2021-05-08 03:09:42.057,0 days 03:09:42,0,0
2021-05-08 03:10:48.023,0 days 03:10:48,0,0
2021-05-08 03:11:55.039,0 days 03:11:55,0,0
2021-05-08 03:13:00.029,0 days 03:13:00,0,0
2021-05-08 03:14:06.049,0 days 03:14:06,35,35
2021-05-08 03:15:12.021,0 days 03:15:12,0,0
2021-05-08 03:16:18.049,0 days 03:16:18,0,0
2021-05-08 03:17:24.006,0 days 03:17:24,0,0
2021-05-08 03:18:30.025,0 days 03:18:30,0,0
2021-05-08 03:19:35.094,0 days 03:19:35,0,0
2021-05-08 03:20:42.026,0 days 03:20:42,0,35
2021-05-08 03:21:47.075,0 days 03:21:47,0,0
2021-05-08 03:22:54.040,0 days 03:22:54,0,0
2021-05-08 03:23:59.097,0 days 03:23:59,0,0
2021-05-08 03:25:05.062,0 days 03:25:05,0,0
2021-05-08 03:26:11.094,0 days 03:26:11,0,0
2021-05-08 03:27:17.054,0 days 03:27:17,0,0
2021-05-08 03:28:23.074,0 days 03:28:23,0,0
2021-05-08 03:29:29.046,0 days 03:29:29,0,0
2021-05-08 03:30:35.067,0 days 03:30:35,0,0
2021-05-08 03:31:41.033,0 days 03:31:41,0,0
2021-05-08 03:32:47.064,0 days 03:32:47,0,0
2021-05-08 03:33:54.028,0 days 03:33:54,0,0
2021-05-08 03:34:59.026,0 days 03:34:59,0,0
2021-05-08 03:36:05.052,0 days 03:36:05,0,0
2021-05-08 03:37:11.034,0 days 03:37:11,0,0
2021-05-08 03:38:16.088,0 days 03:38:16,0,0
2021-05-08 03:39:23.032,0 days 03:39:23,0,0
2021-05-08 03:40:28.077,0 days 03:40:28,0,0
2021-05-08 03:41:35.013,0 days 03:41:35,0,0
2021-05-08 03:42:40.077,0 days 03:42:40,0,0
2021-05-08 03:43:46.099,0 days 03:43:46,0,0
2021-05-08 03:44:53.068,0 days 03:44:53,0,0
2021-05-08 03:45:59.020,0 days 03:45:59,0,0
2021-05-08 03:47:04.083,0 days 03:47:04,0,0
2021-05-08 03:48:11.009,0 days 03:48:11,0,0
2021-05-08 03:49:16.074,0 days 03:49:16,0,0
2021-05-08 03:50:22.096,0 days 03:50:22,0,0
2021-05-08 03:51:28.064,0 days 03:51:28,0,35
2021-05-08 03:52:34.092,0 days 03:52:34,0,0
2021-05-08 03:53:40.055,0 days 03:53:40,0,0
2021-05-08 03:54:46.080,0 days 03:54:46,0,35
2021-05-08 03:55:52.077,0 days 03:55:52,0,0
2021-05-08 03:56:58.046,0 days 03:56:58,0,0
2021-05-08 03:58:04.073,0 days 03:58:04,0,0
2021-05-08 03:59:10.046,0 days 03:59:10,0,0
2021-05-08 04:00:15.093,0 days 04:00:15,0,0
2021-05-08 04:01:22.032,0 days 04:01:22,0,0
2021-05-08 04:02:28.049,0 days 04:02:28,0,0
2021-05-08 04:03:34.011,0 days 04:03:34,0,0
2021-05-08 04:04:40.037,0 days 04:04:40,0,0
2021-05-08 04:05:46.056,0 days 04:05:46,0,0
2021-05-08 04:06:52.037,0 days 04:06:52,0,0
2021-05-08 04:07:57.083,0 days 04:07:57,0,0
2021-05-08 04:09:04.015,0 days 04:09:04,0,0
2021-05-08 04:10:09.066,0 days 04:10:09,0,0
2021-05-08 04:11:16.002,0 days 04:11:16,0,0
2021-05-08 04:12:21.052,0 days 04:12:21,0,0
2021-05-08 04:13:27.077,0 days 04:13:27,0,0
2021-05-08 04:14:33.083,0 days 04:14:33,0,0
2021-05-08 04:15:39.036,0 days 04:15:39,0,0
2021-05-08 04:16:46.016,0 days 04:16:46,0,0
2021-05-08 04:17:51.082,0 days 04:17:51,0,0
2021-05-08 04:18:57.031,0 days 04:18:57,0,0
2021-05-08 04:20:03.045,0 days 04:20:03,0,0
2021-05-08 04:21:09.009,0 days 04:21:09,0,0
2021-05-08 04:22:15.026,0 days 04:22:15,0,0
2021-05-08 04:23:21.055,0 days 04:23:21,0,0
2021-05-08 04:24:27.020,0 days 04:24:27,0,0
2021-05-08 04:25:33.034,0 days 04:25:33,0,0
2021-05-08 04:26:38.091,0 days 04:26:38,0,0
2021-05-08 04:27:45.084,0 days 04:27:45,0,0
2021-05-08 04:28:50.084,0 days 04:28:50,0,0
2021-05-08 04:29:57.003,0 days 04:29:57,0,0
2021-05-08 04:31:02.071,0 days 04:31:02,0,0
2021-05-08 04:32:08.097,0 days 04:32:08,0,0
2021-05-08 04:33:14.058,0 days 04:33:14,0,0
2021-05-08 04:34:20.082,0 days 04:34:20,0,0
2021-05-08 04:35:27.011,0 days 04:35:27,0,0
2021-05-08 04:36:32.068,0 days 04:36:32,0,0
2021-05-08 04:37:38.092,0 days 04:37:38,0,0
2021-05-08 04:38:45.007,0 days 04:38:45,0,0
2021-05-08 04:39:50.074,0 days 04:39:50,0,0
2021-05-08 04:40:56.043,0 days 04:40:56,0,0
2021-05-08 04:42:02.062,0 days 04:42:02,0,0
2021-05-08 04:43:08.035,0 days 04:43:08,0,0
2021-05-08 04:44:14.051,0 days 04:44:14,0,0
2021-05-08 04:45:20.005,0 days 04:45:20,0,0
2021-05-08 04:46:26.029,0 days 04:46:26,0,0
2021-05-08 04:47:31.099,0 days 04:47:31,0,0
2021-05-08 04:48:38.026,0 days 04:48:38,0,0
2021-05-08 04:49:44.096,0 days 04:49:44,0,0
2021-05-08 04:50:50.002,0 days 04:50:50,0,0
2021-05-08 04:51:56.024,0 days 04:51:56,0,0
2021-05-08 04:53:01.087,0 days 04:53:01,0,0
2021-05-08 04:54:08.022,0 days 04:54:08,0,0
2021-05-08 04:55:13.069,0 days 04:55:13,0,0
2021-05-08 04:56:19.078,0 days 04:56:19,0,0
2021-05-08 04:57:26.010,0 days 04:57:26,0,0
2021-05-08 04:58:31.056,0 days 04:58:31,0,0
2021-05-08 04:59:37.080,0 days 04:59:37,0,0
2021-05-08 05:00:44.019,0 days 05:00:44,0,0
2021-05-08 05:01:49.077,0 days 05:01:49,0,0
2021-05-08 05:02:55.027,0 days 05:02:55,0,0
2021-05-08 05:04:01.042,0 days 05:04:01,0,0
2021-05-08 05:05:07.083,0 days 05:05:07,0,0
2021-05-08 05:06:13.029,0 days 05:06:13,0,0
2021-05-08 05:07:19.053,0 days 05:07:19,0,0
2021-05-08 05:08:25.063,0 days 05:08:25,0,0
2021-05-08 05:09:31.014,0 days 05:09:31,0,0
2021-05-08 05:10:37.041,0 days 05:10:37,0,0
2021-05-08 05:11:43.041,0 days 05:11:43,0,0
2021-05-08 05:12:49.015,0 days 05:12:49,0,0
2021-05-08 05:13:55.026,0 days 05:13:55,0,0
2021-05-08 05:15:00.089,0 days 05:15:00,0,0
2021-05-08 05:16:07.012,0 days 05:16:07,0,0
2021-05-08 05:17:13.016,0 days 05:17:13,0,0
2021-05-08 05:18:19.021,0 days 05:18:19,0,0
2021-05-08 05:19:24.068,0 days 05:19:24,0,0
2021-05-08 05:20:30.076,0 days 05:20:30,0,0
2021-05-08 05:21:37.053,0 days 05:21:37,0,0
2021-05-08 05:22:43.012,0 days 05:22:43,0,0
2021-05-08 05:23:48.079,0 days 05:23:48,0,0
2021-05-08 05:24:55.001,0 days 05:24:55,0,0
2021-05-08 05:26:00.043,0 days 05:26:00,0,0
2021-05-08 05:27:06.076,0 days 05:27:06,0,0
2021-05-08 05:28:12.023,0 days 05:28:12,0,0
2021-05-08 05:29:18.047,0 days 05:29:18,0,0
2021-05-08 05:30:24.056,0 days 05:30:24,0,0
2021-05-08 05:31:30.072,0 days 05:31:30,0,0
2021-05-08 05:32:36.090,0 days 05:32:36,0,0
2021-05-08 05:33:42.031,0 days 05:33:42,0,0
2021-05-08 05:34:48.001,0 days 05:34:48,0,0
2021-05-08 05:35:54.010,0 days 05:35:54,0,0
2021-05-08 05:37:00.027,0 days 05:37:00,0,0
2021-05-08 05:38:06.030,0 days 05:38:06,0,0
2021-05-08 05:39:11.084,0 days 05:39:11,0,0
2021-05-08 05:40:17.087,0 days 05:40:17,0,0
2021-05-08 05:41:23.097,0 days 05:41:23,0,0
2021-05-08 05:42:30.003,0 days 05:42:30,0,0
2021-05-08 05:43:36.047,0 days 05:43:36,0,0
2021-05-08 05:44:42.003,0 days 05:44:42,0,0
2021-05-08 05:45:47.051,0 days 05:45:47,0,0
2021-05-08 05:46:53.067,0 days 05:46:53,0,0
2021-05-08 05:47:59.083,0 days 05:47:59,0,0
2021-05-08 05:49:05.041,0 days 05:49:05,0,0
2021-05-08 05:50:11.051,0 days 05:50:11,0,35
2021-05-08 05:51:17.057,0 days 05:51:17,0,0
2021-05-08 05:52:23.061,0 days 05:52:23,0,0
2021-05-08 05:53:29.083,0 days 05:53:29,0,0
2021-05-08 05:54:36.008,0 days 05:54:36,0,0
2021-05-08 05:55:41.044,0 days 05:55:41,0,0
2021-05-08 05:56:47.034,0 days 05:56:47,0,0
2021-05-08 05:57:53.027,0 days 05:57:53,0,0
2021-05-08 05:58:59.050,0 days 05:58:59,0,0
2021-05-08 06:00:05.004,0 days 06:00:05,0,0
2021-05-08 06:01:11.027,0 days 06:01:11,0,0
2021-05-08 06:02:17.033,0 days 06:02:17,0,0
2021-05-08 06:03:23.035,0 days 06:03:23,0,0
2021-05-08 06:04:28.069,0 days 06:04:28,0,0
2021-05-08 06:05:35.067,0 days 06:05:35,0,0
2021-05-08 06:06:41.009,0 days 06:06:41,0,35
2021-05-08 06:07:46.067,0 days 06:07:46,0,0
2021-05-08 06:08:52.083,0 days 06:08:52,0,0
2021-05-08 06:09:58.085,0 days 06:09:58,0,0
2021-05-08 06:11:04.043,0 days 06:11:04,0,0
2021-05-08 06:12:10.073,0 days 06:12:10,0,0
2021-05-08 06:13:16.097,0 days 06:13:16,0,0
2021-05-08 06:14:22.045,0 days 06:14:22,0,0
2021-05-08 06:15:28.071,0 days 06:15:28,0,0
2021-05-08 06:16:35.022,0 days 06:16:35,0,0
2021-05-08 06:17:40.065,0 days 06:17:40,0,35
2021-05-08 06:18:46.063,0 days 06:18:46,0,0
2021-05-08 06:19:52.003,0 days 06:19:52,0,0
2021-05-08 06:20:58.036,0 days 06:20:58,0,0
2021-05-08 06:22:03.095,0 days 06:22:03,0,0
2021-05-08 06:23:10.024,0 days 06:23:10,0,35
2021-05-08 06:24:16.030,0 days 06:24:16,0,0
2021-05-08 06:25:21.091,0 days 06:25:21,0,0
2021-05-08 06:26:28.014,0 days 06:26:28,0,0
2021-05-08 06:27:34.068,0 days 06:27:34,0,0
2021-05-08 06:28:39.085,0 days 06:28:39,0,0
2021-05-08 06:29:46.022,0 days 06:29:46,0,0
2021-05-08 06:30:51.070,0 days 06:30:51,0,0
2021-05-08 06:31:58.012,0 days 06:31:58,0,0
2021-05-08 06:33:03.081,0 days 06:33:03,0,0
2021-05-08 06:34:09.078,0 days 06:34:09,0,0
2021-05-08 06:35:16.004,0 days 06:35:16,0,0
2021-05-08 06:36:21.069,0 days 06:36:21,0,0
2021-05-08 06:37:27.096,0 days 06:37:27,0,0
2021-05-08 06:38:34.012,0 days 06:38:34,0,0
2021-05-08 06:39:39.053,0 days 06:39:39,0,0
2021-05-08 06:40:45.029,0 days 06:40:45,0,0
2021-05-08 06:41:51.049,0 days 06:41:51,0,0
2021-05-08 06:42:57.074,0 days 06:42:57,0,0
2021-05-08 06:44:03.023,0 days 06:44:03,0,0
2021-05-08 06:45:09.066,0 days 06:45:09,0,0
2021-05-08 06:46:15.006,0 days 06:46:15,0,0
2021-05-08 06:47:21.035,0 days 06:47:21,0,0
2021-05-08 06:48:27.001,0 days 06:48:27,0,0
2021-05-08 06:49:33.098,0 days 06:49:33,0,0
2021-05-08 06:50:38.096,0 days 06:50:38,0,0
2021-05-08 06:51:45.033,0 days 06:51:45,0,0
2021-05-08 06:52:50.074,0 days 06:52:50,0,0
2021-05-08 06:53:56.098,0 days 06:53:56,0,0
2021-05-08 06:55:02.078,0 days 06:55:02,0,0
2021-05-08 06:56:08.087,0 days 06:56:08,0,35
2021-05-08 06:57:14.066,0 days 06:57:14,0,0
2021-05-08 06:58:20.081,0 days 06:58:20,0,0
2021-05-08 06:59:27.002,0 days 06:59:27,0,0
2021-05-08 07:00:33.004,0 days 07:00:33,0,0
